page,candidate,office,district,party,county,precinct,votes,winner
2,Travis W. Childers,U.S. House,1,Democrat,Monroe,Amory First 1f1,101,
2,Alan Nunnelee,U.S. House,1,Republican,Monroe,Amory First 1f1,432,
2,A G Baddley,U.S. House,1,Independent,Monroe,Amory First 1f1,1,
2,Gail Giaramita,U.S. House,1,Constitution,Monroe,Amory First 1f1,2,
2,Les Green,U.S. House,1,Independent,Monroe,Amory First 1f1,2,
2,Rick 'Rico' Hoskins,U.S. House,1,Independent,Monroe,Amory First 1f1,2,
2,Wally Pang,U.S. House,1,Independent,Monroe,Amory First 1f1,0,
2,Harold M. Taylor,U.S. House,1,Libertarian,Monroe,Amory First 1f1,3,
2,Barbara Dale Washer,U.S. House,1,Reform,Monroe,Amory First 1f1,0,
2,Travis W. Childers,U.S. House,1,Democrat,Monroe,Parham 1f5,41,
2,Alan Nunnelee,U.S. House,1,Republican,Monroe,Parham 1f5,95,
2,A G Baddley,U.S. House,1,Independent,Monroe,Parham 1f5,1,
2,Gail Giaramita,U.S. House,1,Constitution,Monroe,Parham 1f5,0,
2,Les Green,U.S. House,1,Independent,Monroe,Parham 1f5,2,
2,Rick 'Rico' Hoskins,U.S. House,1,Independent,Monroe,Parham 1f5,1,
2,Wally Pang,U.S. House,1,Independent,Monroe,Parham 1f5,1,
2,Harold M. Taylor,U.S. House,1,Libertarian,Monroe,Parham 1f5,0,
2,Barbara Dale Washer,U.S. House,1,Reform,Monroe,Parham 1f5,0,
2,Travis W. Childers,U.S. House,1,Democrat,Monroe,Smithville 1f6,140,
2,Alan Nunnelee,U.S. House,1,Republican,Monroe,Smithville 1f6,335,
2,A G Baddley,U.S. House,1,Independent,Monroe,Smithville 1f6,5,
2,Gail Giaramita,U.S. House,1,Constitution,Monroe,Smithville 1f6,3,
2,Les Green,U.S. House,1,Independent,Monroe,Smithville 1f6,2,
2,Rick 'Rico' Hoskins,U.S. House,1,Independent,Monroe,Smithville 1f6,0,
2,Wally Pang,U.S. House,1,Independent,Monroe,Smithville 1f6,2,
2,Harold M. Taylor,U.S. House,1,Libertarian,Monroe,Smithville 1f6,2,
2,Barbara Dale Washer,U.S. House,1,Reform,Monroe,Smithville 1f6,1,
2,Travis W. Childers,U.S. House,1,Democrat,Monroe,Bigbee 1f2,12,
2,Alan Nunnelee,U.S. House,1,Republican,Monroe,Bigbee 1f2,68,
2,A G Baddley,U.S. House,1,Independent,Monroe,Bigbee 1f2,0,
2,Gail Giaramita,U.S. House,1,Constitution,Monroe,Bigbee 1f2,0,
2,Les Green,U.S. House,1,Independent,Monroe,Bigbee 1f2,0,
2,Rick 'Rico' Hoskins,U.S. House,1,Independent,Monroe,Bigbee 1f2,0,
2,Wally Pang,U.S. House,1,Independent,Monroe,Bigbee 1f2,0,
2,Harold M. Taylor,U.S. House,1,Libertarian,Monroe,Bigbee 1f2,0,
2,Barbara Dale Washer,U.S. House,1,Reform,Monroe,Bigbee 1f2,0,
2,Travis W. Childers,U.S. House,1,Democrat,Monroe,Boyds 1f3,52,
2,Alan Nunnelee,U.S. House,1,Republican,Monroe,Boyds 1f3,123,
2,A G Baddley,U.S. House,1,Independent,Monroe,Boyds 1f3,3,
2,Gail Giaramita,U.S. House,1,Constitution,Monroe,Boyds 1f3,3,
2,Les Green,U.S. House,1,Independent,Monroe,Boyds 1f3,2,
2,Rick 'Rico' Hoskins,U.S. House,1,Independent,Monroe,Boyds 1f3,1,
2,Wally Pang,U.S. House,1,Independent,Monroe,Boyds 1f3,2,
2,Harold M. Taylor,U.S. House,1,Libertarian,Monroe,Boyds 1f3,0,
2,Barbara Dale Washer,U.S. House,1,Reform,Monroe,Boyds 1f3,2,
2,Travis W. Childers,U.S. House,1,Democrat,Monroe,Hatley 1f4,158,
2,Alan Nunnelee,U.S. House,1,Republican,Monroe,Hatley 1f4,586,
2,A G Baddley,U.S. House,1,Independent,Monroe,Hatley 1f4,4,
2,Gail Giaramita,U.S. House,1,Constitution,Monroe,Hatley 1f4,5,
2,Les Green,U.S. House,1,Independent,Monroe,Hatley 1f4,0,
2,Rick 'Rico' Hoskins,U.S. House,1,Independent,Monroe,Hatley 1f4,0,
2,Wally Pang,U.S. House,1,Independent,Monroe,Hatley 1f4,2,
2,Harold M. Taylor,U.S. House,1,Libertarian,Monroe,Hatley 1f4,1,
2,Barbara Dale Washer,U.S. House,1,Reform,Monroe,Hatley 1f4,0,
2,Travis W. Childers,U.S. House,1,Democrat,Monroe,Amory Second 2f1,299,
2,Alan Nunnelee,U.S. House,1,Republican,Monroe,Amory Second 2f1,588,
2,A G Baddley,U.S. House,1,Independent,Monroe,Amory Second 2f1,10,
2,Gail Giaramita,U.S. House,1,Constitution,Monroe,Amory Second 2f1,7,
2,Les Green,U.S. House,1,Independent,Monroe,Amory Second 2f1,4,
2,Rick 'Rico' Hoskins,U.S. House,1,Independent,Monroe,Amory Second 2f1,3,
2,Wally Pang,U.S. House,1,Independent,Monroe,Amory Second 2f1,2,
2,Harold M. Taylor,U.S. House,1,Libertarian,Monroe,Amory Second 2f1,3,
2,Barbara Dale Washer,U.S. House,1,Reform,Monroe,Amory Second 2f1,3,
2,Travis W. Childers,U.S. House,1,Democrat,Monroe,Becker 2f2,136,
2,Alan Nunnelee,U.S. House,1,Republican,Monroe,Becker 2f2,452,
