county,precinct,office,district,candidate,party,votes
Monroe,1 Amory First,Governor,,Phil Bryant,Republican,448
Monroe,1 Amory First,Governor,,Robert Gray,Democrat,49
Monroe,1 Amory First,Governor,,Shawn O'Hara,Reform,6
Monroe,1 Amory First,Lieutenant Governor,,Tim Johnson,Democrat,63
Monroe,1 Amory First,Lieutenant Governor,,Tate Reeves,Republican,428
Monroe,1 Amory First,Lieutenant Governor,,Ron Williams,Libertarian,10
Monroe,1 Amory First,Lieutenant Governor,,Rosa B. Williams,Reform,0
Monroe,1 Amory First,Secretary of State,,Charles E. Graham,Democrat,43
Monroe,1 Amory First,Secretary of State,,Delbert Hosemann,Republican,445
Monroe,1 Amory First,Secretary of State,,Randy Walker,Reform,13
Monroe,1 Amory First,Attorney General,,Jim Hood,Democrat,215
Monroe,1 Amory First,Attorney General,,Mike Hurst,Republican,285
Monroe,1 Amory First,State Auditor,,Stacey E. Pickering,Republican,458
Monroe,1 Amory First,State Auditor,,Jocelyn Pepper Pritchett,Democrat,40
Monroe,1 Amory First,State Auditor,,Lajena Walley,Reform,2
Monroe,1 Amory First,State Treasurer,,Lynn Fitch,Republican,457
Monroe,1 Amory First,State Treasurer,,Viola McFarland,Reform,24
Monroe,1 Amory First,Commissioner of Agriculture & Commerce,,Addie Lee Green,Democrat,65
Monroe,1 Amory First,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,Republican,406
Monroe,1 Amory First,Commissioner of Agriculture & Commerce,,Cathy L Toole,Reform,12
Monroe,1 Amory First,Commissioner of Insurance,,Mike Chaney,Republican,476
Monroe,1 Amory First,State Senate,7,Hob Bryan,Democrat,237
Monroe,1 Amory First,State Senate,7,Barry Strever,Republican,268
Monroe,1 Amory First,State House,20,Chris Brown,Republican,343
Monroe,1 Amory First,State House,20,William 'Bo' Miller,Democrat,160
Monroe,1 Bigbee,Governor,,Phil Bryant,Republican,109
Monroe,1 Bigbee,Governor,,Robert Gray,Democrat,9
Monroe,1 Bigbee,Governor,,Shawn O'Hara,Reform,3
Monroe,1 Bigbee,Lieutenant Governor,,Tim Johnson,Democrat,25
Monroe,1 Bigbee,Lieutenant Governor,,Tate Reeves,Republican,91
Monroe,1 Bigbee,Lieutenant Governor,,Ron Williams,Libertarian,2
Monroe,1 Bigbee,Lieutenant Governor,,Rosa B. Williams,Reform,2
Monroe,1 Bigbee,Secretary of State,,Charles E. Graham,Democrat,15
Monroe,1 Bigbee,Secretary of State,,Delbert Hosemann,Republican,100
Monroe,1 Bigbee,Secretary of State,,Randy Walker,Reform,3
Monroe,1 Bigbee,Attorney General,,Jim Hood,Democrat,65
Monroe,1 Bigbee,Attorney General,,Mike Hurst,Republican,55
Monroe,1 Bigbee,State Auditor,,Stacey E. Pickering,Republican,102
Monroe,1 Bigbee,State Auditor,,Jocelyn Pepper Pritchett,Democrat,18
Monroe,1 Bigbee,State Auditor,,Lajena Walley,Reform,0
Monroe,1 Bigbee,State Treasurer,,Lynn Fitch,Republican,100
Monroe,1 Bigbee,State Treasurer,,Viola McFarland,Reform,17
Monroe,1 Bigbee,Commissioner of Agriculture & Commerce,,Addie Lee Green,Democrat,29
Monroe,1 Bigbee,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,Republican,86
Monroe,1 Bigbee,Commissioner of Agriculture & Commerce,,Cathy L Toole,Reform,2
Monroe,1 Bigbee,Commissioner of Insurance,,Mike Chaney,Republican,113
Monroe,1 Bigbee,State Senate,7,Hob Bryan,Democrat,37
Monroe,1 Bigbee,State Senate,7,Barry Strever,Republican,85
Monroe,1 Bigbee,State House,20,Chris Brown,Republican,96
Monroe,1 Bigbee,State House,20,William 'Bo' Miller,Democrat,24
Monroe,1 Boyds,Governor,,Phil Bryant,Republican,201
Monroe,1 Boyds,Governor,,Robert Gray,Democrat,21
