candidate,office,district,party,county,precinct,votes,winner
James Broadwater,Governor,,Republican,Alcorn,Bethel,0,
Phil Bryant,Governor,,Republican,Alcorn,Bethel,0,
Dave Dennis,Governor,,Republican,Alcorn,Bethel,0,
Hudson Holliday,Governor,,Republican,Alcorn,Bethel,0,
Ron Williams,Governor,,Republican,Alcorn,Bethel,0,
Billy Hewes,Lieutenant Governor,,Republican,Alcorn,Bethel,0,
Tate Reeves,Lieutenant Governor,,Republican,Alcorn,Bethel,0,
Ricky Dombrowski,Secretary of State,,Republican,Alcorn,Bethel,0,
Delbert Hosemann,Secretary of State,,Republican,Alcorn,Bethel,0,
Steve Simpson,Attorney General,,Republican,Alcorn,Bethel,0,
Stacey E. Pickering,State Auditor,,Republican,Alcorn,Bethel,0,
Lynn Fitch,State Treasurer,,Republican,Alcorn,Bethel,0,
Lucien Smith,State Treasurer,,Republican,Alcorn,Bethel,0,
Lee Yancey,State Treasurer,,Republican,Alcorn,Bethel,0,
James Broadwater,Governor,,Republican,Alcorn,Biggersville,0,
Phil Bryant,Governor,,Republican,Alcorn,Biggersville,34,
Dave Dennis,Governor,,Republican,Alcorn,Biggersville,1,
Hudson Holliday,Governor,,Republican,Alcorn,Biggersville,1,
Ron Williams,Governor,,Republican,Alcorn,Biggersville,4,
Billy Hewes,Lieutenant Governor,,Republican,Alcorn,Biggersville,14,
Tate Reeves,Lieutenant Governor,,Republican,Alcorn,Biggersville,24,
Ricky Dombrowski,Secretary of State,,Republican,Alcorn,Biggersville,6,
Delbert Hosemann,Secretary of State,,Republican,Alcorn,Biggersville,32,
Steve Simpson,Attorney General,,Republican,Alcorn,Biggersville,39,
Stacey E. Pickering,State Auditor,,Republican,Alcorn,Biggersville,40,
Lynn Fitch,State Treasurer,,Republican,Alcorn,Biggersville,11,
Lucien Smith,State Treasurer,,Republican,Alcorn,Biggersville,8,
Lee Yancey,State Treasurer,,Republican,Alcorn,Biggersville,19,
James Broadwater,Governor,,Republican,Alcorn,2nd District Central,1,
Phil Bryant,Governor,,Republican,Alcorn,2nd District Central,42,
Dave Dennis,Governor,,Republican,Alcorn,2nd District Central,15,
Hudson Holliday,Governor,,Republican,Alcorn,2nd District Central,1,
Ron Williams,Governor,,Republican,Alcorn,2nd District Central,6,
Billy Hewes,Lieutenant Governor,,Republican,Alcorn,2nd District Central,25,
Tate Reeves,Lieutenant Governor,,Republican,Alcorn,2nd District Central,40,
Ricky Dombrowski,Secretary of State,,Republican,Alcorn,2nd District Central,14,
Delbert Hosemann,Secretary of State,,Republican,Alcorn,2nd District Central,42,
Steve Simpson,Attorney General,,Republican,Alcorn,2nd District Central,57,
Stacey E. Pickering,State Auditor,,Republican,Alcorn,2nd District Central,59,
Lynn Fitch,State Treasurer,,Republican,Alcorn,2nd District Central,28,
Lucien Smith,State Treasurer,,Republican,Alcorn,2nd District Central,12,
Lee Yancey,State Treasurer,,Republican,Alcorn,2nd District Central,19,
James Broadwater,Governor,,Republican,Alcorn,College Hill,3,
Phil Bryant,Governor,,Republican,Alcorn,College Hill,96,
Dave Dennis,Governor,,Republican,Alcorn,College Hill,30,
Hudson Holliday,Governor,,Republican,Alcorn,College Hill,4,
Ron Williams,Governor,,Republican,Alcorn,College Hill,13,
Billy Hewes,Lieutenant Governor,,Republican,Alcorn,College Hill,46,
Tate Reeves,Lieutenant Governor,,Republican,Alcorn,College Hill,93,
Ricky Dombrowski,Secretary of State,,Republican,Alcorn,College Hill,36,
Delbert Hosemann,Secretary of State,,Republican,Alcorn,College Hill,100,
Steve Simpson,Attorney General,,Republican,Alcorn,College Hill,128,
Stacey E. Pickering,State Auditor,,Republican,Alcorn,College Hill,132,
Lynn Fitch,State Treasurer,,Republican,Alcorn,College Hill,60,
Lucien Smith,State Treasurer,,Republican,Alcorn,College Hill,29,
Lee Yancey,State Treasurer,,Republican,Alcorn,College Hill,45,
James Broadwater,Governor,,Republican,Alcorn,East Third Street,1,
