candidate,office,district,party,county,precinct,votes,winner
William Bond Compton Jr.,Governor,,Democratic,Amite,East Gloster,20,
Johnny L. DuPree,Governor,,Democratic,Amite,East Gloster,87,
Bill Luckett,Governor,,Democratic,Amite,East Gloster,58,
Guy Dale Shaw,Governor,,Democratic,Amite,East Gloster,44,
Jim Hood,Attorney General,,Democratic,Amite,East Gloster,217,
Connie Moran,State Treasurer,,Democratic,Amite,East Gloster,196,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Amite,East Gloster,199,
Louis Fondren,Commissioner of Insurance,,Democratic,Amite,East Gloster,195,
William Bond Compton Jr.,Governor,,Democratic,Amite,Liberty,42,
Johnny L. DuPree,Governor,,Democratic,Amite,Liberty,119,
Bill Luckett,Governor,,Democratic,Amite,Liberty,122,
Guy Dale Shaw,Governor,,Democratic,Amite,Liberty,68,
Jim Hood,Attorney General,,Democratic,Amite,Liberty,337,
Connie Moran,State Treasurer,,Democratic,Amite,Liberty,304,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Amite,Liberty,315,
Louis Fondren,Commissioner of Insurance,,Democratic,Amite,Liberty,305,
William Bond Compton Jr.,Governor,,Democratic,Amite,New Zion,27,
Johnny L. DuPree,Governor,,Democratic,Amite,New Zion,102,
Bill Luckett,Governor,,Democratic,Amite,New Zion,114,
Guy Dale Shaw,Governor,,Democratic,Amite,New Zion,38,
Jim Hood,Attorney General,,Democratic,Amite,New Zion,281,
Connie Moran,State Treasurer,,Democratic,Amite,New Zion,255,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Amite,New Zion,259,
Louis Fondren,Commissioner of Insurance,,Democratic,Amite,New Zion,254,
William Bond Compton Jr.,Governor,,Democratic,Amite,Zion Hill,20,
Johnny L. DuPree,Governor,,Democratic,Amite,Zion Hill,33,
Bill Luckett,Governor,,Democratic,Amite,Zion Hill,87,
Guy Dale Shaw,Governor,,Democratic,Amite,Zion Hill,44,
Jim Hood,Attorney General,,Democratic,Amite,Zion Hill,172,
Connie Moran,State Treasurer,,Democratic,Amite,Zion Hill,159,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Amite,Zion Hill,165,
Louis Fondren,Commissioner of Insurance,,Democratic,Amite,Zion Hill,161,
William Bond Compton Jr.,Governor,,Democratic,Amite,Amite River,32,
Johnny L. DuPree,Governor,,Democratic,Amite,Amite River,150,
Bill Luckett,Governor,,Democratic,Amite,Amite River,33,
