county,precinct,office,district,candidate,party,votes
Holmes,1 Acona,Governor,,Phil  Bryant,Republican,95
Holmes,1 Acona,Governor,,Robert  Gray,Democrat,252
Holmes,1 Acona,Governor,,Shawn  O'Hara,Reform,10
Holmes,1 Acona,Lieutenant Governor,,Tim  Johnson,Democrat,264
Holmes,1 Acona,Lieutenant Governor,,Tate  Reeves,Republican,47
Holmes,1 Acona,Lieutenant Governor,,Ron  Williams,Libertarian,12
Holmes,1 Acona,Lieutenant Governor,,Rosa  B.  Williams,Reform,23
Holmes,1 Acona,Secretary of State,,Charles  E.  Graham,Democrat,290
Holmes,1 Acona,Secretary of State,,Delbert  Hosemann,Republican,41
Holmes,1 Acona,Secretary of State,,Randy  Walker,Reform,23
Holmes,1 Acona,Attorney General,,Jim  Hood,Democrat,326
Holmes,1 Acona,Attorney General,,Mike  Hurst,Republican,32
Holmes,1 Acona,State Auditor,,Stacey  E.  Pickering,Republican,58
Holmes,1 Acona,State Auditor,,Jocelyn  'Joce'  Pepper  Pritchett,Democrat,280
Holmes,1 Acona,State Auditor,,Lajena  Walley,Reform,8
Holmes,1 Durant St Anderson,Governor,,Phil  Bryant,Republican,39
Holmes,1 Durant St Anderson,Governor,,Robert  Gray,Democrat,123
Holmes,1 Durant St Anderson,Governor,,Shawn  O'Hara,Reform,3
Holmes,1 Durant St Anderson,Lieutenant Governor,,Tim  Johnson,Democrat,134
Holmes,1 Durant St Anderson,Lieutenant Governor,,Tate  Reeves,Republican,28
Holmes,1 Durant St Anderson,Lieutenant Governor,,Ron  Williams,Libertarian,2
Holmes,1 Durant St Anderson,Lieutenant Governor,,Rosa  B.  Williams,Reform,
Holmes,1 Durant St Anderson,Secretary of State,,Charles  E.  Graham,Democrat,132
Holmes,1 Durant St Anderson,Secretary of State,,Delbert  Hosemann,Republican,31
Holmes,1 Durant St Anderson,Secretary of State,,Randy  Walker,Reform,1
Holmes,1 Durant St Anderson,Attorney General,,Jim  Hood,Democrat,153
Holmes,1 Durant St Anderson,Attorney General,,Mike  Hurst,Republican,13
Holmes,1 Durant St Anderson,State Auditor,,Stacey  E.  Pickering,Republican,36
Holmes,1 Durant St Anderson,State Auditor,,Jocelyn  'Joce'  Pepper  Pritchett,Democrat,126
Holmes,1 Durant St Anderson,State Auditor,,Lajena  Walley,Reform,1
Holmes,2 Lexington Sandhill,Governor,,Phil  Bryant,Republican,0
Holmes,2 Lexington Sandhill,Governor,,Robert  Gray,Democrat,0
Holmes,2 Lexington Sandhill,Governor,,Shawn  O'Hara,Reform,0
Holmes,2 Lexington Sandhill,Lieutenant Governor,,Tim  Johnson,Democrat,0
Holmes,2 Lexington Sandhill,Lieutenant Governor,,Tate  Reeves,Republican,0
Holmes,2 Lexington Sandhill,Lieutenant Governor,,Ron  Williams,Libertarian,0
Holmes,2 Lexington Sandhill,Lieutenant Governor,,Rosa  B.  Williams,Reform,0
Holmes,2 Lexington Sandhill,Secretary of State,,Charles  E.  Graham,Democrat,0
Holmes,2 Lexington Sandhill,Secretary of State,,Delbert  Hosemann,Republican,0
Holmes,2 Lexington Sandhill,Secretary of State,,Randy  Walker,Reform,0
Holmes,2 Lexington Sandhill,Attorney General,,Jim  Hood,Democrat,0
Holmes,2 Lexington Sandhill,Attorney General,,Mike  Hurst,Republican,0
Holmes,2 Lexington Sandhill,State Auditor,,Stacey  E.  Pickering,Republican,0
Holmes,2 Lexington Sandhill,State Auditor,,Jocelyn  'Joce'  Pepper  Pritchett,Democrat,0
Holmes,2 Lexington Sandhill,State Auditor,,Lajena  Walley,Reform,0
Holmes,Beat 1 Lexington,Governor,,Phil  Bryant,Republican,155
Holmes,Beat 1 Lexington,Governor,,Robert  Gray,Democrat,415
Holmes,Beat 1 Lexington,Governor,,Shawn  O'Hara,Reform,11
Holmes,Beat 1 Lexington,Lieutenant Governor,,Tim  Johnson,Democrat,417
Holmes,Beat 1 Lexington,Lieutenant Governor,,Tate  Reeves,Republican,110
Holmes,Beat 1 Lexington,Lieutenant Governor,,Ron  Williams,Libertarian,20
Holmes,Beat 1 Lexington,Lieutenant Governor,,Rosa  B.  Williams,Reform,24
Holmes,Beat 1 Lexington,Secretary of State,,Charles  E.  Graham,Democrat,427
Holmes,Beat 1 Lexington,Secretary of State,,Delbert  Hosemann,Republican,116
Holmes,Beat 1 Lexington,Secretary of State,,Randy  Walker,Reform,23
Holmes,Beat 1 Lexington,Attorney General,,Jim  Hood,Democrat,527
Holmes,Beat 1 Lexington,Attorney General,,Mike  Hurst,Republican,58
Holmes,Beat 1 Lexington,State Auditor,,Stacey  E.  Pickering,Republican,140
Holmes,Beat 1 Lexington,State Auditor,,Jocelyn  'Joce'  Pepper  Pritchett,Democrat,406
Holmes,Beat 1 Lexington,State Auditor,,Lajena  Walley,Reform,15
Holmes,Beat 2 Durant,Governor,,Phil  Bryant,Republican,152
Holmes,Beat 2 Durant,Governor,,Robert  Gray,Democrat,158
Holmes,Beat 2 Durant,Governor,,Shawn  O'Hara,Reform,5
Holmes,Beat 2 Durant,Lieutenant Governor,,Tim  Johnson,Democrat,170
Holmes,Beat 2 Durant,Lieutenant Governor,,Tate  Reeves,Republican,135
Holmes,Beat 2 Durant,Lieutenant Governor,,Ron  Williams,Libertarian,5
Holmes,Beat 2 Durant,Lieutenant Governor,,Rosa  B.  Williams,Reform,9
Holmes,Beat 2 Durant,Secretary of State,,Charles  E.  Graham,Democrat,173
Holmes,Beat 2 Durant,Secretary of State,,Delbert  Hosemann,Republican,129
Holmes,Beat 2 Durant,Secretary of State,,Randy  Walker,Reform,7
Holmes,Beat 2 Durant,Attorney General,,Jim  Hood,Democrat,254
Holmes,Beat 2 Durant,Attorney General,,Mike  Hurst,Republican,61
Holmes,Beat 2 Durant,State Auditor,,Stacey  E.  Pickering,Republican,135
Holmes,Beat 2 Durant,State Auditor,,Jocelyn  'Joce'  Pepper  Pritchett,Democrat,168
Holmes,Beat 2 Durant,State Auditor,,Lajena  Walley,Reform,5
Holmes,Beat 2 Sub Durant,Governor,,Phil  Bryant,Republican,72
Holmes,Beat 2 Sub Durant,Governor,,Robert  Gray,Democrat,217
Holmes,Beat 2 Sub Durant,Governor,,Shawn  O'Hara,Reform,2
Holmes,Beat 2 Sub Durant,Lieutenant Governor,,Tim  Johnson,Democrat,232
Holmes,Beat 2 Sub Durant,Lieutenant Governor,,Tate  Reeves,Republican,50
