candidate,office,district,party,county,precinct,votes,winner
Daylon Cannon,State House,5,,Benton,Ashland District 3,4,
Andre R. De'Berry,State House,5,,Benton,Ashland District 3,17,
"Arthur ""Clyde"" Elizey",State House,5,,Benton,Ashland District 3,0,
John Gary Faulkner,State House,5,,Benton,Ashland District 3,17,
Lee Edward Gill,State House,5,,Benton,Ashland District 3,4,
Jacqueline Simon,State House,5,,Benton,Ashland District 3,2,
Robert Earl Young,State House,5,,Benton,Ashland District 3,1,
Daylon Cannon,State House,5,,Benton,Floyd District 4,2,
Andre R. De'Berry,State House,5,,Benton,Floyd District 4,0,
"Arthur ""Clyde"" Elizey",State House,5,,Benton,Floyd District 4,0,
John Gary Faulkner,State House,5,,Benton,Floyd District 4,0,
Lee Edward Gill,State House,5,,Benton,Floyd District 4,0,
Jacqueline Simon,State House,5,,Benton,Floyd District 4,0,
Robert Earl Young,State House,5,,Benton,Floyd District 4,0,
Daylon Cannon,State House,5,,Benton,Lamar District 2,10,
Andre R. De'Berry,State House,5,,Benton,Lamar District 2,111,
"Arthur ""Clyde"" Elizey",State House,5,,Benton,Lamar District 2,4,
John Gary Faulkner,State House,5,,Benton,Lamar District 2,38,
Lee Edward Gill,State House,5,,Benton,Lamar District 2,8,
Jacqueline Simon,State House,5,,Benton,Lamar District 2,1,
Robert Earl Young,State House,5,,Benton,Lamar District 2,4,
Daylon Cannon,State House,5,,Marshall,1 North Holly Springs,23,
Andre R. De'Berry,State House,5,,Marshall,1 North Holly Springs,128,
"Arthur ""Clyde"" Elizey",State House,5,,Marshall,1 North Holly Springs,6,
John Gary Faulkner,State House,5,,Marshall,1 North Holly Springs,71,
Lee Edward Gill,State House,5,,Marshall,1 North Holly Springs,27,
Jacqueline Simon,State House,5,,Marshall,1 North Holly Springs,8,
Robert Earl Young,State House,5,,Marshall,1 North Holly Springs,17,
Daylon Cannon,State House,5,,Marshall,1 West Holly Springs,12,
Andre R. De'Berry,State House,5,,Marshall,1 West Holly Springs,191,
"Arthur ""Clyde"" Elizey",State House,5,,Marshall,1 West Holly Springs,6,
John Gary Faulkner,State House,5,,Marshall,1 West Holly Springs,85,
Lee Edward Gill,State House,5,,Marshall,1 West Holly Springs,19,
Jacqueline Simon,State House,5,,Marshall,1 West Holly Springs,5,
Robert Earl Young,State House,5,,Marshall,1 West Holly Springs,16,
Daylon Cannon,State House,5,,Marshall,2 Early Grove,0,
Andre R. De'Berry,State House,5,,Marshall,2 Early Grove,10,
"Arthur ""Clyde"" Elizey",State House,5,,Marshall,2 Early Grove,0,
John Gary Faulkner,State House,5,,Marshall,2 Early Grove,3,
Lee Edward Gill,State House,5,,Marshall,2 Early Grove,0,
Jacqueline Simon,State House,5,,Marshall,2 Early Grove,1,
Robert Earl Young,State House,5,,Marshall,2 Early Grove,0,
Daylon Cannon,State House,5,,Marshall,2 Hudsonville,8,
Andre R. De'Berry,State House,5,,Marshall,2 Hudsonville,35,
"Arthur ""Clyde"" Elizey",State House,5,,Marshall,2 Hudsonville,2,
John Gary Faulkner,State House,5,,Marshall,2 Hudsonville,21,
Lee Edward Gill,State House,5,,Marshall,2 Hudsonville,5,
Jacqueline Simon,State House,5,,Marshall,2 Hudsonville,3,
Robert Earl Young,State House,5,,Marshall,2 Hudsonville,3,
Daylon Cannon,State House,5,,Marshall,2 North Cayce,0,
Andre R. De'Berry,State House,5,,Marshall,2 North Cayce,8,
"Arthur ""Clyde"" Elizey",State House,5,,Marshall,2 North Cayce,2,
John Gary Faulkner,State House,5,,Marshall,2 North Cayce,0,
Lee Edward Gill,State House,5,,Marshall,2 North Cayce,0,
Jacqueline Simon,State House,5,,Marshall,2 North Cayce,1,
Robert Earl Young,State House,5,,Marshall,2 North Cayce,1,
