candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Hinds,Bolton,188,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Hinds,Bolton,16,
Bill Marcy,U.S. Senate,,Democrat,Hinds,Bolton,62,
Jonathan Rawl,U.S. Senate,,Democrat,Hinds,Bolton,11,
Damien Fairconetue,U.S. House,2,Democrat,Hinds,Bolton,5,
Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Bolton,318,TRUE
Travis W. Childers,U.S. Senate,,Democrat,Hinds,Brownsville,40,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Hinds,Brownsville,5,
Bill Marcy,U.S. Senate,,Democrat,Hinds,Brownsville,22,
Jonathan Rawl,U.S. Senate,,Democrat,Hinds,Brownsville,1,
Damien Fairconetue,U.S. House,2,Democrat,Hinds,Brownsville,4,
Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Brownsville,70,TRUE
Travis W. Childers,U.S. Senate,,Democrat,Hinds,Byram 1,166,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Hinds,Byram 1,12,
Bill Marcy,U.S. Senate,,Democrat,Hinds,Byram 1,48,
Jonathan Rawl,U.S. Senate,,Democrat,Hinds,Byram 1,10,
Damien Fairconetue,U.S. House,2,Democrat,Hinds,Byram 1,26,
Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Byram 1,226,TRUE
Travis W. Childers,U.S. Senate,,Democrat,Hinds,Byram 2,108,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Hinds,Byram 2,4,
Bill Marcy,U.S. Senate,,Democrat,Hinds,Byram 2,19,
Jonathan Rawl,U.S. Senate,,Democrat,Hinds,Byram 2,4,
Damien Fairconetue,U.S. House,2,Democrat,Hinds,Byram 2,10,
Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Byram 2,126,TRUE
Travis W. Childers,U.S. Senate,,Democrat,Hinds,Byram 3,103,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Hinds,Byram 3,5,
Bill Marcy,U.S. Senate,,Democrat,Hinds,Byram 3,22,
Jonathan Rawl,U.S. Senate,,Democrat,Hinds,Byram 3,5,
Damien Fairconetue,U.S. House,2,Democrat,Hinds,Byram 3,8,
Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Byram 3,132,TRUE
Travis W. Childers,U.S. Senate,,Democrat,Hinds,Cayuga,35,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Hinds,Cayuga,1,
Bill Marcy,U.S. Senate,,Democrat,Hinds,Cayuga,11,
Jonathan Rawl,U.S. Senate,,Democrat,Hinds,Cayuga,1,
Damien Fairconetue,U.S. House,2,Democrat,Hinds,Cayuga,0,
Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Cayuga,49,TRUE
Travis W. Childers,U.S. Senate,,Democrat,Hinds,Chapel Hill,59,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Hinds,Chapel Hill,7,
Bill Marcy,U.S. Senate,,Democrat,Hinds,Chapel Hill,16,
Jonathan Rawl,U.S. Senate,,Democrat,Hinds,Chapel Hill,4,
Damien Fairconetue,U.S. House,2,Democrat,Hinds,Chapel Hill,8,
Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Chapel Hill,79,TRUE
Travis W. Childers,U.S. Senate,,Democrat,Hinds,Clinton 1,45,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Hinds,Clinton 1,7,
Bill Marcy,U.S. Senate,,Democrat,Hinds,Clinton 1,17,
Jonathan Rawl,U.S. Senate,,Democrat,Hinds,Clinton 1,3,
Damien Fairconetue,U.S. House,2,Democrat,Hinds,Clinton 1,7,
Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Clinton 1,76,TRUE
Travis W. Childers,U.S. Senate,,Democrat,Hinds,Clinton 2,51,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Hinds,Clinton 2,10,
Bill Marcy,U.S. Senate,,Democrat,Hinds,Clinton 2,15,
Jonathan Rawl,U.S. Senate,,Democrat,Hinds,Clinton 2,3,
Damien Fairconetue,U.S. House,2,Democrat,Hinds,Clinton 2,7,
Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Clinton 2,74,TRUE
Travis W. Childers,U.S. Senate,,Democrat,Hinds,Clinton 3,95,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Hinds,Clinton 3,12,
Bill Marcy,U.S. Senate,,Democrat,Hinds,Clinton 3,24,
Jonathan Rawl,U.S. Senate,,Democrat,Hinds,Clinton 3,8,
Damien Fairconetue,U.S. House,2,Democrat,Hinds,Clinton 3,16,
Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Clinton 3,135,TRUE
Travis W. Childers,U.S. Senate,,Democrat,Hinds,Clinton 4,44,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Hinds,Clinton 4,6,
Bill Marcy,U.S. Senate,,Democrat,Hinds,Clinton 4,8,
Jonathan Rawl,U.S. Senate,,Democrat,Hinds,Clinton 4,2,
