candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Sunflower,11-Inverness,40,
William Bond Compton Jr.,U.S. Senate,,Democrat,Sunflower,11-Inverness,9,
Bill Marcy,U.S. Senate,,Democrat,Sunflower,11-Inverness,6,
Jonathan Rawl,U.S. Senate,,Democrat,Sunflower,11-Inverness,2,
Damien Fairconetue,U.S. House,2,Democrat,Sunflower,11-Inverness,7,
Bennie G. Thompson,U.S. House,2,Democrat,Sunflower,11-Inverness,72,
Travis W. Childers,U.S. Senate,,Democrat,Sunflower,12-Moorhead,126,
William Bond Compton Jr.,U.S. Senate,,Democrat,Sunflower,12-Moorhead,15,
Bill Marcy,U.S. Senate,,Democrat,Sunflower,12-Moorhead,10,
Jonathan Rawl,U.S. Senate,,Democrat,Sunflower,12-Moorhead,5,
Damien Fairconetue,U.S. House,2,Democrat,Sunflower,12-Moorhead,7,
Bennie G. Thompson,U.S. House,2,Democrat,Sunflower,12-Moorhead,169,
Travis W. Childers,U.S. Senate,,Democrat,Sunflower,13-Indianola #1 Southeast,69,
William Bond Compton Jr.,U.S. Senate,,Democrat,Sunflower,13-Indianola #1 Southeast,9,
Bill Marcy,U.S. Senate,,Democrat,Sunflower,13-Indianola #1 Southeast,8,
Jonathan Rawl,U.S. Senate,,Democrat,Sunflower,13-Indianola #1 Southeast,3,
Damien Fairconetue,U.S. House,2,Democrat,Sunflower,13-Indianola #1 Southeast,0,
Bennie G. Thompson,U.S. House,2,Democrat,Sunflower,13-Indianola #1 Southeast,94,
Travis W. Childers,U.S. Senate,,Democrat,Sunflower,22-Indianola #2 East,246,
William Bond Compton Jr.,U.S. Senate,,Democrat,Sunflower,22-Indianola #2 East,41,
Bill Marcy,U.S. Senate,,Democrat,Sunflower,22-Indianola #2 East,25,
Jonathan Rawl,U.S. Senate,,Democrat,Sunflower,22-Indianola #2 East,5,
Damien Fairconetue,U.S. House,2,Democrat,Sunflower,22-Indianola #2 East,5,
Bennie G. Thompson,U.S. House,2,Democrat,Sunflower,22-Indianola #2 East,351,
Travis W. Childers,U.S. Senate,,Democrat,Sunflower,22-Indianola #2 West,53,
William Bond Compton Jr.,U.S. Senate,,Democrat,Sunflower,22-Indianola #2 West,11,
Bill Marcy,U.S. Senate,,Democrat,Sunflower,22-Indianola #2 West,12,
Jonathan Rawl,U.S. Senate,,Democrat,Sunflower,22-Indianola #2 West,2,
Damien Fairconetue,U.S. House,2,Democrat,Sunflower,22-Indianola #2 West,3,
Bennie G. Thompson,U.S. House,2,Democrat,Sunflower,22-Indianola #2 West,85,
Travis W. Childers,U.S. Senate,,Democrat,Sunflower,31-Indianola #3 South,93,
William Bond Compton Jr.,U.S. Senate,,Democrat,Sunflower,31-Indianola #3 South,14,
Bill Marcy,U.S. Senate,,Democrat,Sunflower,31-Indianola #3 South,7,
Jonathan Rawl,U.S. Senate,,Democrat,Sunflower,31-Indianola #3 South,3,
Damien Fairconetue,U.S. House,2,Democrat,Sunflower,31-Indianola #3 South,9,
Bennie G. Thompson,U.S. House,2,Democrat,Sunflower,31-Indianola #3 South,112,
Travis W. Childers,U.S. Senate,,Democrat,Sunflower,32-Indianola #3 North,17,
William Bond Compton Jr.,U.S. Senate,,Democrat,Sunflower,32-Indianola #3 North,4,
Bill Marcy,U.S. Senate,,Democrat,Sunflower,32-Indianola #3 North,7,
Jonathan Rawl,U.S. Senate,,Democrat,Sunflower,32-Indianola #3 North,1,
Damien Fairconetue,U.S. House,2,Democrat,Sunflower,32-Indianola #3 North,6,
Bennie G. Thompson,U.S. House,2,Democrat,Sunflower,32-Indianola #3 North,21,
Travis W. Childers,U.S. Senate,,Democrat,Sunflower,33-Indianola #3 Northeast,23,
