candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democratic,Warren,3-61,16,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Warren,3-61,7,
Roger Weiner,U.S. Senate,,Democratic,Warren,3-61,3,
Will Oatis,U.S. Senate,,Democratic,Warren,3-61,4,
Heather McTeer,U.S. House,2,Democratic,Warren,3-61,8,
Bennie G. Thompson,U.S. House,2,Democratic,Warren,3-61,10,
Barack Obama,President,,Democratic,Warren,American Legion Post,310,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Warren,American Legion Post,167,
Roger Weiner,U.S. Senate,,Democratic,Warren,American Legion Post,31,
Will Oatis,U.S. Senate,,Democratic,Warren,American Legion Post,62,
Heather McTeer,U.S. House,2,Democratic,Warren,American Legion Post,46,
Bennie G. Thompson,U.S. House,2,Democratic,Warren,American Legion Post,281,
Barack Obama,President,,Democratic,Warren,Auditorium,261,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Warren,Auditorium,135,
Roger Weiner,U.S. Senate,,Democratic,Warren,Auditorium,41,
Will Oatis,U.S. Senate,,Democratic,Warren,Auditorium,45,
Heather McTeer,U.S. House,2,Democratic,Warren,Auditorium,34,
Bennie G. Thompson,U.S. House,2,Democratic,Warren,Auditorium,237,
Barack Obama,President,,Democratic,Warren,Beechwood,71,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Warren,Beechwood,39,
Roger Weiner,U.S. Senate,,Democratic,Warren,Beechwood,7,
Will Oatis,U.S. Senate,,Democratic,Warren,Beechwood,15,
Heather McTeer,U.S. House,2,Democratic,Warren,Beechwood,27,
Bennie G. Thompson,U.S. House,2,Democratic,Warren,Beechwood,54,
Barack Obama,President,,Democratic,Warren,Bovina,75,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Warren,Bovina,47,
Roger Weiner,U.S. Senate,,Democratic,Warren,Bovina,5,
Will Oatis,U.S. Senate,,Democratic,Warren,Bovina,19,
Heather McTeer,U.S. House,2,Democratic,Warren,Bovina,20,
Bennie G. Thompson,U.S. House,2,Democratic,Warren,Bovina,66,
Barack Obama,President,,Democratic,Warren,Brunswick,6,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Warren,Brunswick,3,
Roger Weiner,U.S. Senate,,Democratic,Warren,Brunswick,0,
Will Oatis,U.S. Senate,,Democratic,Warren,Brunswick,4,
Heather McTeer,U.S. House,2,Democratic,Warren,Brunswick,5,
Bennie G. Thompson,U.S. House,2,Democratic,Warren,Brunswick,4,
Barack Obama,President,,Democratic,Warren,Cedar Grove,232,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Warren,Cedar Grove,127,
Roger Weiner,U.S. Senate,,Democratic,Warren,Cedar Grove,38,
Will Oatis,U.S. Senate,,Democratic,Warren,Cedar Grove,35,
Heather McTeer,U.S. House,2,Democratic,Warren,Cedar Grove,23,
Bennie G. Thompson,U.S. House,2,Democratic,Warren,Cedar Grove,211,
Barack Obama,President,,Democratic,Warren,Culkin,236,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Warren,Culkin,136,
Roger Weiner,U.S. Senate,,Democratic,Warren,Culkin,30,
Will Oatis,U.S. Senate,,Democratic,Warren,Culkin,53,
Heather McTeer,U.S. House,2,Democratic,Warren,Culkin,48,
Bennie G. Thompson,U.S. House,2,Democratic,Warren,Culkin,212,
Barack Obama,President,,Democratic,Warren,Elks Lodge,140,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Warren,Elks Lodge,79,
Roger Weiner,U.S. Senate,,Democratic,Warren,Elks Lodge,20,
Will Oatis,U.S. Senate,,Democratic,Warren,Elks Lodge,26,
Heather McTeer,U.S. House,2,Democratic,Warren,Elks Lodge,31,
Bennie G. Thompson,U.S. House,2,Democratic,Warren,Elks Lodge,118,
Barack Obama,President,,Democratic,Warren,Goodrum,57,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Warren,Goodrum,24,
Roger Weiner,U.S. Senate,,Democratic,Warren,Goodrum,6,
Will Oatis,U.S. Senate,,Democratic,Warren,Goodrum,15,
Heather McTeer,U.S. House,2,Democratic,Warren,Goodrum,19,
Bennie G. Thompson,U.S. House,2,Democratic,Warren,Goodrum,46,
Barack Obama,President,,Democratic,Warren,Jett,238,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Warren,Jett,120,
Roger Weiner,U.S. Senate,,Democratic,Warren,Jett,27,
