candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Jackson ,Big Point,65
Tate Reeves,Governor,,R,Jackson ,Big Point,897
Bob Hickingbottom,Governor,,C,Jackson ,Big Point,3
David R Singletary,Governor,,IND,Jackson ,Big Point,12
Delbert Hosemann,Lieutenant Governor,,R,Jackson ,Big Point,907
Jay Hughes,Lieutenant Governor,,D,Jackson ,Big Point,63
Johnny DuPree,Secretary of State,,D,Jackson ,Big Point,49
Michael Watson,Secretary of State,,R,Jackson ,Big Point,922
Jennifer Riley Collins,Attorney General,,D,Jackson ,Big Point,75
Lynn Fitch,Attorney General,,R,Jackson ,Big Point,903
Shad White,State Auditor,,R,Jackson ,Big Point,926
Addie Lee Green,State Treasurer,,D,Jackson ,Big Point,52
David McRae,State Treasurer,,R,Jackson ,Big Point,917
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jackson ,Big Point,84
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jackson ,Big Point,881
,State Senate,47,R,Jackson ,Big Point,x
,State Senate,51,R,Jackson ,Big Point,935
,State Senate,52,R,Jackson ,Big Point,x
,State House,109,R,Jackson ,Big Point,927
,State House,110,D,Jackson ,Big Point,x
,State House,111,R,Jackson ,Big Point,x
,State House,112,R,Jackson ,Big Point,x
,State House,113,R,Jackson ,Big Point,x
,State House,114,R,Jackson ,Big Point,x
,State House,114,IND,Jackson ,Big Point,x
Jim Hood,Governor,,D,Jackson ,Carterville,3
Tate Reeves,Governor,,R,Jackson ,Carterville,77
Bob Hickingbottom,Governor,,C,Jackson ,Carterville,0
David R Singletary,Governor,,IND,Jackson ,Carterville,0
Delbert Hosemann,Lieutenant Governor,,R,Jackson ,Carterville,77
Jay Hughes,Lieutenant Governor,,D,Jackson ,Carterville,3
Johnny DuPree,Secretary of State,,D,Jackson ,Carterville,2
Michael Watson,Secretary of State,,R,Jackson ,Carterville,76
Jennifer Riley Collins,Attorney General,,D,Jackson ,Carterville,4
Lynn Fitch,Attorney General,,R,Jackson ,Carterville,75
Shad White,State Auditor,,R,Jackson ,Carterville,78
Addie Lee Green,State Treasurer,,D,Jackson ,Carterville,1
David McRae,State Treasurer,,R,Jackson ,Carterville,79
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jackson ,Carterville,5
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jackson ,Carterville,74
,State Senate,47,R,Jackson ,Carterville,x
,State Senate,51,R,Jackson ,Carterville,79
,State Senate,52,R,Jackson ,Carterville,x
,State House,109,R,Jackson ,Carterville,x
,State House,110,D,Jackson ,Carterville,x
,State House,111,R,Jackson ,Carterville,x
,State House,112,R,Jackson ,Carterville,x
,State House,113,R,Jackson ,Carterville,x
,State House,114,R,Jackson ,Carterville,70
,State House,114,IND,Jackson ,Carterville,8
Jim Hood,Governor,,D,Jackson ,East Central,294
Tate Reeves,Governor,,R,Jackson ,East Central,2275
Bob Hickingbottom,Governor,,C,Jackson ,East Central,1
David R Singletary,Governor,,IND,Jackson ,East Central,22
Delbert Hosemann,Lieutenant Governor,,R,Jackson ,East Central,2325
Jay Hughes,Lieutenant Governor,,D,Jackson ,East Central,247
Johnny DuPree,Secretary of State,,D,Jackson ,East Central,215
Michael Watson,Secretary of State,,R,Jackson ,East Central,2353
Jennifer Riley Collins,Attorney General,,D,Jackson ,East Central,266
Lynn Fitch,Attorney General,,R,Jackson ,East Central,2316
Shad White,State Auditor,,R,Jackson ,East Central,2413
Addie Lee Green,State Treasurer,,D,Jackson ,East Central,228
David McRae,State Treasurer,,R,Jackson ,East Central,2339
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jackson ,East Central,269
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jackson ,East Central,2288
,State Senate,47,R,Jackson ,East Central,x
,State Senate,51,R,Jackson ,East Central,2434
,State Senate,52,R,Jackson ,East Central,x
,State House,109,R,Jackson ,East Central,2414
,State House,110,D,Jackson ,East Central,x
,State House,111,R,Jackson ,East Central,x
,State House,112,R,Jackson ,East Central,x
,State House,113,R,Jackson ,East Central,x
,State House,114,R,Jackson ,East Central,x
,State House,114,IND,Jackson ,East Central,x
Jim Hood,Governor,,D,Jackson ,Eastiawn,135
Tate Reeves,Governor,,R,Jackson ,Eastiawn,512
Bob Hickingbottom,Governor,,C,Jackson ,Eastiawn,1
David R Singletary,Governor,,IND,Jackson ,Eastiawn,8
Delbert Hosemann,Lieutenant Governor,,R,Jackson ,Eastiawn,543
Jay Hughes,Lieutenant Governor,,D,Jackson ,Eastiawn,112
Johnny DuPree,Secretary of State,,D,Jackson ,Eastiawn,98
Michael Watson,Secretary of State,,R,Jackson ,Eastiawn,546
Jennifer Riley Collins,Attorney General,,D,Jackson ,Eastiawn,125
Lynn Fitch,Attorney General,,R,Jackson ,Eastiawn,526
Shad White,State Auditor,,R,Jackson ,Eastiawn,585
