candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Jones,Antioch,46
Tate Reeves,Governor,,R,Jones,Antioch,124
Bill Waller Jr.,Governor,,R,Jones,Antioch,78
Delbert Hosemann,Lieutenant Governor,,R,Jones,Antioch,202
Shane Quick,Lieutenant Governor,,R,Jones,Antioch,33
Sam Britton,Secretary of State,,R,Jones,Antioch,189
Michael Watson,Secretary of State,,R,Jones,Antioch,56
Mark Baker,Attorney General,,R,Jones,Antioch,96
Lynn Fitch,Attorney General,,R,Jones,Antioch,118
Andy Taggart,Attorney General,,R,Jones,Antioch,26
Shad White,State Auditor,,R,Jones,Antioch,243
Eugene S. 'Buck' Clarke,State Treasurer,,R,Jones,Antioch,79
David McRae,State Treasurer,,R,Jones,Antioch,162
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jones,Antioch,244
Mike Chaney,Commissioner of Insurance,,R,Jones,Antioch,243
Steven L Wade,State Senate,34,R,Jones,Antioch,x
Chris McDaniel,State Senate,42,R,Jones,Antioch,244
Ramona Q Blackledge,State House,88,R,Jones,Antioch,105
Christopher S Hodge,State House,88,R,Jones,Antioch,63
Gary V Staples,State House,88,R,Jones,Antioch,81
Donnie Scoggin,State House,89,R,Jones,Antioch,x
Michael Brown,Governor,,D,Jones,Antioch,0
William Bond Compton Jr.,Governor,,D,Jones,Antioch,0
Jim Hood,Governor,,D,Jones,Antioch,3
Robert J. Ray,Governor,,D,Jones,Antioch,0
Robert Shuler Smith,Governor,,D,Jones,Antioch,0
Gregory Wash,Governor,,D,Jones,Antioch,0
Velesha P Williams,Governor,,D,Jones,Antioch,0
Albert Wilson,Governor,,D,Jones,Antioch,0
Jay Hughes,Lieutenant Governor,,D,Jones,Antioch,3
Johnny DuPree,Secretary of State,,D,Jones,Antioch,1
Maryra Hodges Hunt,Secretary of State,,D,Jones,Antioch,2
Jennifer Riley Collins,Attorney General,,D,Jones,Antioch,3
Addie Lee Green,State Treasurer,,D,Jones,Antioch,3
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jones,Antioch,3
Robert E Arnos,Commissioner of Insurance,,D,Jones,Antioch,3
Juan Barnett,State Senate,34,D,Jones,Antioch,x
Deborah Denard Delgado,State Senate,34,D,Jones,Antioch,x
Omeria Scott,State House,80,D,Jones,Antioch,x
Robert Foster,Governor,,R,Jones,Big Creek,74
Tate Reeves,Governor,,R,Jones,Big Creek,152
Bill Waller Jr.,Governor,,R,Jones,Big Creek,73
Delbert Hosemann,Lieutenant Governor,,R,Jones,Big Creek,258
Shane Quick,Lieutenant Governor,,R,Jones,Big Creek,31
Sam Britton,Secretary of State,,R,Jones,Big Creek,220
Michael Watson,Secretary of State,,R,Jones,Big Creek,80
Mark Baker,Attorney General,,R,Jones,Big Creek,115
Lynn Fitch,Attorney General,,R,Jones,Big Creek,147
Andy Taggart,Attorney General,,R,Jones,Big Creek,35
Shad White,State Auditor,,R,Jones,Big Creek,285
Eugene S. 'Buck' Clarke,State Treasurer,,R,Jones,Big Creek,120
David McRae,State Treasurer,,R,Jones,Big Creek,177
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jones,Big Creek,288
Mike Chaney,Commissioner of Insurance,,R,Jones,Big Creek,289
Steven L Wade,State Senate,34,R,Jones,Big Creek,283
Chris McDaniel,State Senate,42,R,Jones,Big Creek,x
Ramona Q Blackledge,State House,88,R,Jones,Big Creek,164
Christopher S Hodge,State House,88,R,Jones,Big Creek,41
Gary V Staples,State House,88,R,Jones,Big Creek,95
Donnie Scoggin,State House,89,R,Jones,Big Creek,x
Michael Brown,Governor,,D,Jones,Big Creek,0
William Bond Compton Jr.,Governor,,D,Jones,Big Creek,0
Jim Hood,Governor,,D,Jones,Big Creek,5
Robert J. Ray,Governor,,D,Jones,Big Creek,0
Robert Shuler Smith,Governor,,D,Jones,Big Creek,0
Gregory Wash,Governor,,D,Jones,Big Creek,0
Velesha P Williams,Governor,,D,Jones,Big Creek,2
Albert Wilson,Governor,,D,Jones,Big Creek,0
Jay Hughes,Lieutenant Governor,,D,Jones,Big Creek,6
Johnny DuPree,Secretary of State,,D,Jones,Big Creek,7
Maryra Hodges Hunt,Secretary of State,,D,Jones,Big Creek,0
Jennifer Riley Collins,Attorney General,,D,Jones,Big Creek,5
Addie Lee Green,State Treasurer,,D,Jones,Big Creek,5
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jones,Big Creek,7
Robert E Arnos,Commissioner of Insurance,,D,Jones,Big Creek,5
Juan Barnett,State Senate,34,D,Jones,Big Creek,1
Deborah Denard Delgado,State Senate,34,D,Jones,Big Creek,6
Omeria Scott,State House,80,D,Jones,Big Creek,x
Robert Foster,Governor,,R,Jones,Blackwell,60
Tate Reeves,Governor,,R,Jones,Blackwell,94
Bill Waller Jr.,Governor,,R,Jones,Blackwell,45
Delbert Hosemann,Lieutenant Governor,,R,Jones,Blackwell,158
Shane Quick,Lieutenant Governor,,R,Jones,Blackwell,30
Sam Britton,Secretary of State,,R,Jones,Blackwell,126
Michael Watson,Secretary of State,,R,Jones,Blackwell,74
