candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,George,Rocky Creek,177
Tate Reeves,Governor,,R,George,Rocky Creek,418
Bill Waller Jr.,Governor,,R,George,Rocky Creek,195
Delbert Hosemann,Lieutenant Governor,,R,George,Rocky Creek,517
Shane Quick,Lieutenant Governor,,R,George,Rocky Creek,201
Sam Britton,Secretary of State,,R,George,Rocky Creek,345
Michael Watson,Secretary of State,,R,George,Rocky Creek,392
Mark Baker,Attorney General,,R,George,Rocky Creek,234
Lynn Fitch,Attorney General,,R,George,Rocky Creek,311
Andy Taggart,Attorney General,,R,George,Rocky Creek,202
Shad White,State Auditor,,R,George,Rocky Creek,694
Eugene S. 'Buck' Clarke,State Treasurer,,R,George,Rocky Creek,304
David McRae,State Treasurer,,R,George,Rocky Creek,428
Andy Gipson,Commissioner of Agriculture & Commerce,,R,George,Rocky Creek,715
Mike Chaney,Commissioner of Insurance,,R,George,Rocky Creek,719
Dennis DeBar Jr.,State Senate,43,R,George,Rocky Creek,742
Matt Brewer,State House,105,R,George,Rocky Creek,135
Dale Goodin,State House,105,R,George,Rocky Creek,234
Roun S McNeal,State House,105,R,George,Rocky Creek,388
Michael Brown,Governor,,D,George,Rocky Creek,3
William Bond Compton Jr.,Governor,,D,George,Rocky Creek,0
Jim Hood,Governor,,D,George,Rocky Creek,9
Robert J. Ray,Governor,,D,George,Rocky Creek,0
Robert Shuler Smith,Governor,,D,George,Rocky Creek,3
Gregory Wash,Governor,,D,George,Rocky Creek,0
Velesha P Williams,Governor,,D,George,Rocky Creek,1
Albert Wilson,Governor,,D,George,Rocky Creek,0
Jay Hughes,Lieutenant Governor,,D,George,Rocky Creek,15
Johnny DuPree,Secretary of State,,D,George,Rocky Creek,8
Maryra Hodges Hunt,Secretary of State,,D,George,Rocky Creek,5
Jennifer Riley Collins,Attorney General,,D,George,Rocky Creek,14
Addie Lee Green,State Treasurer,,D,George,Rocky Creek,13
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,George,Rocky Creek,13
Robert E. Amos,Commissioner of Insurance,,D,George,Rocky Creek,13
Matthew Daves,State House,105,D,George,Rocky Creek,14
Robert Foster,Governor,,R,George,Multi Mart,42
Tate Reeves,Governor,,R,George,Multi Mart,66
Bill Waller Jr.,Governor,,R,George,Multi Mart,46
Delbert Hosemann,Lieutenant Governor,,R,George,Multi Mart,103
Shane Quick,Lieutenant Governor,,R,George,Multi Mart,33
Sam Britton,Secretary of State,,R,George,Multi Mart,57
Michael Watson,Secretary of State,,R,George,Multi Mart,85
Mark Baker,Attorney General,,R,George,Multi Mart,51
Lynn Fitch,Attorney General,,R,George,Multi Mart,45
Andy Taggart,Attorney General,,R,George,Multi Mart,45
Shad White,State Auditor,,R,George,Multi Mart,135
Eugene S. 'Buck' Clarke,State Treasurer,,R,George,Multi Mart,60
David McRae,State Treasurer,,R,George,Multi Mart,83
Andy Gipson,Commissioner of Agriculture & Commerce,,R,George,Multi Mart,136
Mike Chaney,Commissioner of Insurance,,R,George,Multi Mart,138
Dennis DeBar Jr.,State Senate,43,R,George,Multi Mart,148
